DATA_YEAR,SUSPECTED_DRUG_TYPE_ID,PROPERTY_ID,EST_DRUG_QTY,DRUG_MEASURE_TYPE_ID,NIBRS_SUSPECTED_DRUG_ID
2019,4,120998743,2,1,12950644
2019,8,120999030,1,1,12950685
2019,14,124304315,29,1,13816440
2019,5,124324644,1,5,13819873
2019,2,124322716,0.301,3,13819889
2019,15,124322716,3,9,13819890
2019,1,124323871,2,9,13816831
2019,5,124323229,,,13816787
2019,8,124323293,1,1,13816795
2019,1,124329950,,,13816804
2019,16,123700086,15,9,13639208
2019,17,123675433,7,9,13652548
2019,1,123668122,0.2,1,13638683
2019,16,123680199,10,9,13652555
2019,4,123668158,1,1,13638686
2019,16,123675616,1,9,13643656
2019,15,123680254,4,9,13652565
2019,4,123668347,98,9,13638707
2019,4,123668915,3,9,13638757
2019,4,123682672,1,1,13638940
2019,2,123677595,0.5,1,13643804
2019,2,123683554,1,11,13652800
2019,4,123687751,1,1,13639027
2019,16,123688737,6,9,13652874
2019,8,123688737,13,9,13652873
2019,4,123688737,50,9,13639111
2019,8,123685219,52.701,1,13638854
2019,14,123685219,17,9,13652676
2019,1,123685219,196,1,13638853
2019,12,123685484,26.6,1,13643757
2019,8,123676903,1,1,13643758
2019,1,123682007,0,1,13643764
2019,1,123685783,1,1,13638890
2019,8,123685788,2,9,13638891
2019,11,123677267,2,7,13638901
2019,16,123686298,1,9,13652746
2019,8,123686298,1,9,13652745
2019,5,123687529,3,3,13643832
2019,1,123687540,40.44,1,13652797
2019,2,123687540,52.46,1,13643833
2019,4,123687540,5.58,1,13643834
2019,5,123683543,50,4,13639021
2019,4,123696598,2,1,13644111
2019,8,123680166,1,9,13638679
2019,1,123668412,1.1,1,13638717
2019,1,123668421,7.92,1,13638721
2019,4,123668421,4.72,1,13638722
2019,4,123668436,1,11,13638724
2019,8,123676718,1,1,13638844
2019,16,123677021,1,3,13643769
2019,4,123682072,0,1,13643770
2019,8,123682072,17,9,13652711
2019,5,123682428,1,1,13652731
2019,1,123682428,1,1,13638911
2019,2,123682428,1,1,13652730
2019,8,123686200,1,9,13643794
2019,8,123686534,1,1,13638951
2019,16,123679986,3,9,13652534
2019,5,123679997,1,9,13652535
2019,1,123667972,12,9,13638667
2019,8,123681161,1,9,13643703
2019,1,123669545,1,9,13638805
2019,5,123684694,1,9,13638810
2019,4,123684694,7,9,13638809
2019,5,123676488,4,3,13643717
2019,4,123685620,1,1,13643760
2019,4,123682283,1,9,13652719
2019,12,123686014,1,11,13638903
2019,1,123677315,3,1,13652726
2019,18,123682634,,,13638933
2019,16,123682634,1,11,13638932
2019,8,123682634,4,9,13638931
2019,16,123677553,1,11,13643801
2019,2,123686551,3.901,1,13638952
2019,2,123686776,5,9,13638971
2019,8,123677787,1,9,13643812
2019,8,123678252,1,9,13639016
2019,4,123678252,2,9,13652796
2019,2,123678409,1,9,13643844
2019,4,123687863,4,9,13652823
2019,4,123687863,0.06,1,13639035
2019,4,123687886,1,1,13639037
2019,2,123683903,1,11,13639068
2019,4,123688394,1,9,13639092
2019,12,123679238,4.46,1,13652884
2019,5,123679345,1,9,13639144
2019,2,123679548,1,1,13643948
2019,13,123690056,120,9,13643962
2019,5,123690056,302,1,13639183
2019,4,123690136,2,9,13639188
2019,4,123699873,3,1,13639192
2019,5,123699934,1,9,13643970
2019,2,123668127,3,9,13638684
2019,8,123668155,29,9,13643652
2019,16,123668241,2,9,13652564
2019,1,123675631,8,1,13638700
2019,8,123668294,12,9,13638702
2019,4,123668321,1,1,13638703
2019,8,123668321,1,9,13652571
2019,8,123680354,1,1,13638706
2019,16,123680814,1,9,13643685
2019,12,123669099,1,9,13638768
2019,12,123686297,2,1,13638924
2019,17,123686297,1,9,13638925
2019,1,123686364,1,11,13638936
2019,2,123686712,10,1,13643807
2019,7,123687601,7,9,13652804
2019,16,123687816,4,1,13643865
2019,2,123683813,0.27,1,13652829
2019,8,123683813,1,9,13639043
2019,4,123678675,20,9,13639045
2019,8,123678675,1,9,13639046
2019,2,123678675,1,9,13639044
2019,8,123687987,1,1,13639047
2019,1,123688005,13,9,13639051
2019,5,123683861,2,9,13652834
2019,8,123688127,30,1,13639072
2019,5,123678850,1,1,13652845
2019,16,123678850,1,9,13639074
2019,8,123678850,1,1,13652846
2019,2,123688317,3,2,13652854
2019,4,123679150,2.7,1,13643919
2019,4,124303165,167.875,1,13819524
2019,18,124303165,,,13816333
2019,2,124303165,91,1,13819523
2019,5,124315699,5,9,13819530
2019,17,124315699,3,9,13819531
2019,1,124316423,1,9,13819570
2019,4,124316632,1,9,13819599
2019,6,124316632,5,9,13819600
2019,4,124312626,200,9,13816485
2019,2,124312626,33,1,13816484
2019,14,124317947,90,9,13823370
2019,8,124317947,14,9,13823369
2019,5,124321032,2.9,4,13816604
2019,8,124318207,2,9,13819749
2019,8,124321285,17.025,9,13816623
2019,8,124318609,8,9,13819779
2019,4,124313434,69,1,13819786
2019,4,124313450,1,9,13816650
2019,14,124313503,1,9,13823411
2019,8,124321848,1,1,13816683
2019,17,124319275,1,9,13819832
2019,4,124319275,3,1,13819830
2019,5,124319275,3,9,13819831
2019,2,124319436,0.7,1,13819859
2019,8,124319436,0.801,1,13819860
2019,17,124319436,2,9,13819861
2019,8,124319440,1,1,13819862
2019,5,124314014,0.5,5,13823452
2019,3,124314057,1,9,13816728
2019,5,124314126,1,5,13816732
2019,4,124329951,3,9,13819916
2019,2,124325262,1,9,13819920
2019,1,124325262,2,9,13816809
2019,16,124325262,2,9,13823531
2019,5,124323705,2,1,13816822
2019,16,124325453,2,9,13816828
2019,1,124325456,,,13819926
2019,8,124323867,7,9,13816829
2019,1,124325460,13,1,13819928
2019,1,124330143,3,1,13823545
2019,1,124325462,1,9,13819931
2019,16,125387644,2,9,14055845
2019,2,124316981,1,1,13819626
2019,4,124317279,40,9,13819654
2019,2,124317336,77.7,1,13819658
2019,4,124317336,692,9,13819659
2019,1,124312723,0.002,1,13819662
2019,4,124317581,1,1,13819681
2019,1,124312953,1,9,13819683
2019,4,124312953,3,9,13823358
2019,16,124317781,165,9,13819700
2019,4,124317792,2,9,13819704
2019,1,124317878,5,9,13819714
2019,8,124317967,126,9,13819721
2019,15,124320918,66,9,13816586
2019,2,124313132,1,1,13823376
2019,8,124313132,2,9,13823377
2019,4,124318757,8,9,13819802
2019,2,124316017,0.5,8,13819559
2019,8,124316017,101,1,13819560
2019,5,124311590,24,1,13823243
2019,2,124316570,1000,1,13819593
2019,4,124304366,23,1,13816443
2019,8,124312331,0.2,1,13823299
2019,4,124304509,0.5,1,13819624
2019,1,124319631,1,1,13816459
2019,4,124319989,20,9,13819657
2019,1,124317458,9.009,1,13819668
2019,4,124317458,400,9,13819669
2019,4,124320482,1,1,13816547
2019,16,124317842,1,11,13816565
2019,1,124318061,0,1,13819731
2019,4,124318061,0,1,13816594
2019,5,124313192,1,1,13823386
2019,8,124321563,44,9,13823409
2019,4,124319022,,,13819816
2019,1,124319152,1,1,13819824
2019,12,124321981,9,9,13816696
2019,8,124322048,1,9,13816705
2019,12,124322381,1,1,13823453
2019,2,124314039,1,1,13823458
2019,2,124322542,0.5,1,13823487
2019,17,124322542,1,9,13816745
2019,12,124323025,4,9,13823509
2019,1,124323299,16,9,13816796
2019,4,124315619,20,9,13819522
2019,1,124303164,10,1,13816332
2019,8,124315903,2,9,13819554
2019,4,124319368,1,1,13819847
2019,17,124316626,159.6,1,13823283
2019,4,124316626,6.5,1,13823282
2019,4,124316626,3,9,13823281
2019,4,124319815,1,9,13823317
2019,4,124317275,750,9,13816491
2019,2,124319971,1,9,13816494
2019,1,124320072,1,11,13816504
2019,5,124317617,1,3,13819684
2019,8,124320730,9,1,13816560
2019,2,124320841,1,9,13816573
2019,8,124313133,3,9,13823379
2019,4,124313133,40.008,1,13823378
2019,18,124313133,,,13823380
2019,4,124318354,3,9,13819758
2019,4,124318543,1,9,13819775
2019,1,124318546,1,1,13819776
2019,2,124321472,1,3,13819787
2019,16,124321550,2,1,13816659
2019,2,124321550,6,1,13816657
2019,5,124321550,11,1,13816658
2019,8,124319424,1.5,1,13816711
2019,2,124319432,1,1,13823432
2019,1,124329932,13,1,13816803
2019,4,124329932,33,1,13819915
2019,5,117966068,14,9,11898866
2019,12,117960568,0.3,1,11908684
2019,4,117966983,20,9,11899006
2019,4,117962353,12,9,11899011
2019,1,117970359,0.4,1,11903593
2019,1,117970391,1,1,11908939
2019,4,117970391,1,1,11903596
2019,4,117967374,0.31,1,11899050
2019,1,117962837,1,9,11908943
2019,4,117962837,1,9,11908944
2019,2,117967388,1,9,11899052
2019,2,117962867,1,9,11908945
2019,1,117970494,2,9,11903610
2019,1,117962994,18,1,11908962
2019,12,117963019,14.005,9,11908965
2019,16,117964086,20,9,11909010
2019,12,117968197,1,11,11899085
2019,8,117968331,3.5,1,11899087
2019,12,117968400,2,9,11903692
2019,8,117974915,14.5,9,11909062
2019,2,117968755,1.6,1,11909063
2019,4,117975078,1,1,11909064
2019,17,117968868,,,11899120
2019,4,117975244,5,9,11909090
2019,5,117949348,,,11898874
2019,5,117960786,1,3,11908705
2019,5,117949225,3,9,11903443
2019,5,117973003,21.002,3,11903802
2019,1,117979716,2.6,1,11899187
2019,8,117979716,2.3,1,11899188
2019,4,117979729,1,9,11899190
2019,5,120981523,127.3,1,12943955
2019,16,120989988,2,1,12943957
2019,8,120981702,2,1,12954090
2019,5,120990182,57,10,12943972
2019,12,120991646,1,9,12944099
2019,4,120991716,1,1,12944106
2019,12,117965725,1,9,11898840
2019,4,117965725,1,9,11908665
2019,16,117965786,1,9,11898845
2019,1,117960376,0.3,1,11908672
2019,4,117972628,1,3,11903754
2019,16,117972628,29,9,11903755
2019,8,117972658,10,1,11903758
2019,16,117979999,2,1,11899211
2019,4,117973325,3,1,11903828
2019,5,117976139,1,1,11903841
2019,16,117976139,5,1,11899223
2019,12,117976139,8,1,11899222
2019,1,117980361,1,1,11903877
2019,2,124923605,1,1,13953034
2019,8,124923907,18,1,13953061
2019,7,124923907,3,1,13953060
2019,2,124923907,8,1,13953059
2019,4,124924056,1,1,13937709
2019,4,117966014,11,9,11898865
2019,2,117966945,2,1,11898998
2019,4,117962226,1,11,11908876
2019,4,117971603,0.6,1,11903667
2019,2,117971648,10,1,11903676
2019,12,117968405,25,1,11899090
2019,12,117975085,7.7,1,11909068
2019,4,117969063,9.1,1,11899129
2019,2,117969063,2.3,1,11903739
2019,1,117975450,2.2,1,11899133
2019,1,117972599,0.7,1,11903748
2019,17,117972599,6,1,11899139
2019,4,117972792,1,9,11903779
2019,1,117979933,1,1,11899208
2019,2,117973280,1,1,11903823
2019,12,117973280,4,1,11903824
2019,1,117976097,0.25,1,11899213
2019,4,117976097,53,9,11899214
2019,4,117980030,0.5,1,11909169
2019,2,117980041,1,2,11903836
2019,8,117973389,4,1,11903844
2019,16,117949263,8,9,11898864
2019,2,117966051,1.4,1,11903447
2019,5,117949362,20,1,11908701
2019,2,117949362,35,1,11908700
2019,1,117966227,0.88,1,11898882
2019,12,117966282,2,9,11898887
2019,1,117966311,2.005,1,11898892
2019,1,117966325,1.5,1,11908744
2019,1,117961187,0.1,1,11908745
2019,5,117966339,2.3,3,11908748
2019,16,117949564,15,9,11903489
2019,1,117949564,2,1,11903487
2019,12,117949564,2,9,11903488
2019,5,117966381,2,3,11898902
2019,16,117966381,3,9,11898903
2019,1,117969612,1,11,11903501
2019,1,117966487,0.4,1,11908781
2019,8,117969702,22,9,11898932
2019,2,117969702,2.6,1,11898931
2019,1,117969702,1.28,1,11898930
2019,8,117961497,6,9,11903512
2019,1,117966588,7.2,1,11898933
2019,2,117966588,4.8,1,11898934
2019,8,117966588,32,9,11898935
2019,8,117969718,25.8,1,11903519
2019,16,117961651,12,9,11908811
2019,2,117961651,10,1,11903525
2019,2,117969808,1,1,11903527
2019,8,117966718,2,9,11898947
2019,8,117960293,3,9,11908666
2019,13,117960293,6,9,11908667
2019,8,117965839,18,9,11908673
2019,5,117960408,2.8,1,11908674
2019,4,117967234,25,1,11899030
2019,4,117970198,7,9,11903574
2019,2,117970198,1,1,11903573
2019,2,117970226,,,11908901
2019,4,117970319,2,1,11903587
2019,5,117970319,1,3,11903588
2019,5,117967316,1,11,11899039
2019,16,117962782,27,9,11908938
2019,8,117970668,0.7,1,11899066
2019,5,117968827,,,11909080
2019,2,117973310,0.5,1,11903827
2019,8,117976084,5,9,11909166
2019,16,117973338,,,11903830
2019,1,117975244,29,1,11909089
2019,4,117968948,1,1,11903729
2019,2,117975294,20,1,11909095
2019,8,117969053,5.9,1,11899128
2019,8,117969332,5.001,1,11899153
2019,16,117973299,1,9,11903826
2019,5,117973445,5,1,11899231
2019,4,117976213,0.2,1,11903864
2019,4,117980215,2.7,1,11899243
2019,2,117980215,4,1,11903867
2019,4,119017812,1,11,12270802
2019,1,119022069,0.5,1,12275688
2019,15,119022069,5,9,12270803
2019,12,117980028,2,1,11899217
2019,2,117965874,1,2,11898850
2019,2,117966158,,,11898876
2019,2,117961127,1.2,1,11908739
2019,4,117961402,0.65,1,11898918
2019,8,117966497,13.005,1,11898922
2019,2,117966497,4.009,1,11898921
2019,16,117969665,1,1,11903509
2019,1,117966527,0.4,1,11898926
2019,2,117966553,17,1,11908792
2019,4,117969699,0.01,1,11903511
2019,5,117966817,5,1,11908821
2019,4,117966817,2.5,1,11908820
2019,2,117966823,1,1,11898961
2019,5,117966864,29,1,11898972
2019,5,117966877,82,9,11898975
2019,2,117969986,1,1,11903550
2019,2,117966922,15.002,1,11898995
2019,4,117966922,53,9,11898996
2019,1,117966922,1.5,1,11903551
2019,1,117963160,8.2,1,11899064
2019,2,117963160,8,1,11903618
2019,4,117963200,0.025,1,11903629
2019,2,117970771,3,1,11903632
2019,4,117970771,1,1,11903633
2019,4,117970989,1,11,11903642
2019,2,117971877,3.5,1,11903693
2019,1,117968453,1.1,1,11899096
2019,11,117968460,1,7,11899098
2019,4,117968475,2.1,1,11899099
2019,1,117968584,1.6,1,11909059
2019,1,117972207,8.5,1,11903707
2019,16,117975094,1.5,9,11903713
2019,4,117975094,1,11,11903712
2019,16,117968803,1,9,11899114
2019,16,117975151,2,9,11909077
2019,4,117975151,0.5,1,11899117
2019,2,117968888,1,1,11899124
2019,8,117975329,1,9,11909097
2019,2,117975329,1,9,11909096
2019,8,117975356,3,9,11909101
2019,4,117969031,0.5,1,11903737
2019,15,117975448,1,9,11903742
2019,1,117969116,0.9,1,11903743
2019,4,117972589,1,3,11899135
2019,8,117975502,0.5,1,11909113
2019,5,117972702,469,1,11903765
2019,8,117972741,2,9,11909121
2019,8,117969342,1,9,11899154
2019,12,117969342,1,9,11899155
2019,16,117969342,4,9,11899156
2019,1,117972983,0.2,1,11903799
2019,2,117979861,0.001,1,11899204
2019,2,117979941,1.75,1,11899209
2019,8,117973289,75,1,11899210
2019,8,117973379,4,9,11909172
2019,4,117976183,0.5,1,11909176
2019,8,117976183,6,9,11909177
2019,1,117980233,2,1,11899245
2019,4,117980233,0.5,1,11899246
2019,2,117980239,1,1,11899249
2019,1,117976228,0.9,1,11899250
2019,1,117980389,1,1,11899262
2019,4,117967046,7,9,11899009
2019,16,117949224,4,9,11908679
2019,1,117960650,22,1,11908690
2019,8,117960650,3.6,1,11908691
2019,4,117970071,20,9,11903560
2019,4,117962354,,,11908883
2019,4,117962359,10,9,11908885
2019,4,117962389,20,9,11908886
2019,2,117975631,1,11,11909126
2019,8,117975677,57.004,1,11909131
2019,4,117969559,1,11,11899177
2019,5,117969559,0.6,1,11899178
2019,5,117975756,69.007,1,11903800
2019,5,117975786,117,1,11903807
2019,16,117979832,1,11,11899201
2019,5,117979832,65.4,1,11899200
2019,5,117979908,,,11899205
2019,4,117967267,2,9,11899034
2019,1,117967267,1,9,11899033
2019,1,117962567,8,1,11908902
2019,4,117967432,1,11,11899058
2019,1,117970458,1,1,11903604
2019,15,119022201,2,9,12265711
2019,1,119029495,1.65,1,12275719
2019,4,119029797,245,9,12270832
2019,8,119029797,5,9,12275751
2019,2,119018195,24,9,12270838
2019,5,119023471,278,5,12265805
2019,5,119023471,9.652,4,12265804
2019,1,119023491,1,9,12265812
2019,8,119023491,17,9,12265813
2019,4,119018391,1,11,12270854
2019,1,119023628,,,12265828
2019,1,119018533,4,9,12270870
2019,8,117966275,1.5,1,11898885
2019,5,117961145,13.5,1,11898891
2019,8,117966324,0.3,1,11898893
2019,5,117966367,31.005,1,11898898
2019,8,117966371,0.3,1,11898900
2019,8,117969583,4.6,1,11908757
2019,8,117961268,10.2,1,11908759
2019,4,117961297,1.24,1,11908766
2019,2,117969914,0.13,1,11903540
2019,4,117969914,0.775,1,11903541
2019,2,117969934,1,11,11908832
2019,13,117966846,2,9,11898967
2019,15,117966846,1,9,11898968
2019,4,117966846,3,9,11898966
2019,4,117966859,1,11,11898971
2019,4,117962080,0.075,1,11908850
2019,2,117962080,4.5,1,11908849
2019,2,117969967,0.02,1,11903546
2019,4,117966906,0.6,1,11898990
2019,2,117966906,0.009,1,11898989
2019,16,117969983,1.6,1,11903549
2019,4,117969983,11.3,1,11903548
2019,2,117966914,1,1,11908859
2019,4,117966914,0.25,1,11908860
2019,16,117966919,11,9,11908865
2019,8,117966919,5,9,11908864
2019,4,117966919,1,9,11908863
2019,4,117962419,10,9,11908891
2019,1,117972614,1.5,1,11903751
2019,16,117969224,1,9,11899147
2019,8,117969224,5,9,11909114
2019,7,117969229,20,1,11909117
2019,8,117969419,2,1,11899158
2019,8,117969430,1,9,11909127
2019,8,117969447,6,9,11899160
2019,1,117969450,1,1,11899162
2019,1,117972862,0.2,1,11903785
2019,8,117969477,0.15,1,11899165
2019,8,117975712,3,9,11909135
2019,14,117979635,2,9,11899181
2019,4,117979635,1,1,11899180
2019,16,117979635,1,9,11899182
2019,8,117979816,23,9,11903817
2019,16,117979816,14.005,9,11903818
2019,1,117975971,1,11,11899202
2019,5,117980211,1,1,11909185
2019,5,117980236,0.969,3,11899248
2019,11,117973542,1,11,11903869
2019,2,117980247,2.5,1,11899251
2019,8,117980247,1,1,11899252
2019,5,117966103,1,7,11908688
2019,8,117965999,5,9,11898862
2019,5,117961122,1,11,11908735
2019,11,117961122,1,11,11908736
2019,1,117949547,3.78,1,11903482
2019,8,117961220,2.8,1,11898895
2019,2,117966361,0.1,1,11898896
2019,8,117966361,1,9,11898897
2019,4,117966376,6,9,11903492
2019,1,117961281,3,1,11908762
2019,4,117961330,4,9,11908771
2019,8,117961492,10.4,1,11908794
2019,16,117961492,2.2,1,11908795
2019,4,117961555,10,9,11908806
2019,1,117961572,5,9,11898939
2019,8,117961572,13,9,11908808
2019,16,117961572,5,9,11903522
2019,16,117969829,2,9,11903532
2019,5,117966818,16.004,1,11898960
2019,4,117961976,4,9,11908825
2019,4,117966835,2,9,11898965
2019,4,117966892,,,11898979
2019,1,117962129,1,11,11908862
2019,16,117962149,,,11908869
2019,5,117962311,23.6,1,11908879
2019,10,117970062,1,9,11903557
2019,5,117970062,3,9,11903556
2019,2,117967175,20,1,11899026
2019,2,117967175,1,11,11899027
2019,8,117976101,,,11903831
2019,12,117980165,1,9,11899235
2019,4,117973478,2,9,11903862
2019,4,117980210,2,1,11899240
2019,8,117980210,1,9,11899241
2019,2,117973521,2.008,1,11903865
2019,8,117973539,9,9,11909187
2019,16,117973539,6,9,11903868
2019,2,117965661,0.3,1,11908660
2019,5,117965661,124,1,11898832
2019,2,117965889,0.3,1,11898852
2019,4,117966126,0.73,1,11898873
2019,8,117960706,2.002,1,11908694
2019,5,117960728,1,9,11908696
2019,4,117967084,10,9,11899018
2019,8,119022053,1,11,12265678
2019,1,119029260,1,11,12270811
2019,4,119029260,95,9,12275691
2019,18,119029260,,,12275692
2019,5,119017847,278.002,1,12265685
2019,4,119029320,7,9,12270816
2019,1,119029354,5.5,1,12265700
2019,16,119017905,21,9,12270821
2019,4,119017905,75,9,12270820
2019,1,119017968,8.7,1,12270825
2019,2,119029684,2.85,1,12275729
2019,4,119029684,5.05,1,12275730
2019,8,119022483,0.9,1,12265742
2019,5,119018208,266.5,1,12270839
2019,14,119018293,13,9,12275805
2019,8,119018293,56,9,12275804
2019,16,119018293,4,9,12275806
2019,16,119023376,21,9,12265792
2019,8,119030604,9,1,12275815
2019,4,119023421,11,9,12265797
2019,5,119023421,13,4,12265798
2019,4,119018317,1.5,1,12265799
2019,1,119030810,1,1,12275833
2019,4,119018399,1,9,12275836
2019,4,119018440,2,9,12265830
2019,5,119029234,1.5,1,12275685
2019,5,119017825,1,11,12270805
2019,8,119018572,1,1,12270876
2019,1,119018572,1,9,12275854
2019,5,117965733,1,7,11898841
2019,8,117960325,2,1,11898843
2019,16,117960325,4.5,1,11908668
2019,8,117949208,1.1,1,11908678
2019,16,117949208,1,9,11898854
2019,1,117966078,1,1,11898869
2019,8,117960834,15,9,11898878
2019,8,117960834,1,11,11908706
2019,1,117960863,0.32,1,11908709
2019,5,117960892,1,7,11908712
2019,1,117969660,0.2,1,11908787
2019,1,117966519,0.1,1,11898923
2019,1,117969683,0.14,1,11908789
2019,4,117966659,7,9,11898941
2019,5,117966704,9,1,11908813
2019,12,117966704,2,9,11898943
2019,8,117966775,6.008,1,11898949
2019,2,117966787,7,1,11898950
2019,4,117969902,0.28,1,11903538
2019,4,117966893,9,9,11898980
2019,2,117966896,1,1,11898981
2019,4,117966896,1.55,1,11898982
2019,4,117966900,0.3,1,11898986
2019,2,117966903,1,9,11898987
2019,4,117966903,1,9,11898988
2019,8,117967458,1,9,11903605
2019,8,117970486,2,9,11903608
2019,16,117970486,2,9,11903609
2019,4,117967481,1,11,11899059
2019,8,117963205,0.36,1,11908974
2019,7,117968097,20,9,11899082
2019,1,117968128,0.25,1,11909012
2019,8,117964485,1,1,11909039
2019,2,117971767,25,1,11903689
2019,4,117972120,3,1,11903704
2019,17,117974998,1,11,11899108
2019,16,117974998,1,11,11899107
2019,2,119017819,1,11,12275686
2019,5,119017826,77,10,12275689
2019,5,119017826,26,3,12270806
2019,4,119022160,1,11,12265706
2019,1,119017996,1,1,12270828
2019,2,119022404,1,1,12265728
2019,8,119018066,154.7,1,12270834
2019,15,119022550,135,9,12265746
2019,1,119022595,1,1,12275757
2019,2,119018167,0.1,1,12270836
2019,5,119018167,41.67,1,12270837
2019,16,119018258,6,9,12270845
2019,8,119030593,40,9,12275812
2019,5,119030593,21,1,12275811
2019,16,119030601,4,9,12275814
2019,5,119030601,1,3,12275813
2019,5,119023395,1,1,12265795
2019,16,119023395,1,1,12265796
2019,5,119030648,0.81,3,12265800
2019,16,119023558,0.068,1,12270850
2019,16,119018382,19,9,12270851
2019,4,119018595,1,1,12270877
2019,16,119018541,500,9,12270873
2019,5,119018541,200,4,12270872
2019,8,116369649,1,9,11497499
2019,5,116364973,1,7,11497503
2019,4,116364979,4,9,11497504
2019,1,116366519,1,1,11497632
2019,8,116366671,1,1,11487839
2019,4,116358114,10,9,11487915
2019,1,116358221,2.1,1,11497754
2019,16,116358373,21,9,11487939
2019,8,116366416,81,9,11497625
2019,2,116366416,7.009,1,11497624
2019,18,116366416,,,11497626
2019,8,116366544,5,1,11497634
2019,5,116369996,1,1,11502515
2019,1,116357520,1,1,11497641
2019,2,116366906,17.26,1,11487861
2019,8,116370046,2.74,1,11487864
2019,8,116367122,3,1,11487887
2019,4,116367169,2,9,11487898
2019,8,116367169,58,9,11487899
2019,4,116357979,9,9,11487900
2019,18,116367313,,,11497742
2019,16,116367313,1,9,11497741
2019,1,116367313,2,9,11497740
2019,5,116358247,4.006,1,11487928
2019,2,116358284,1.15,1,11497766
2019,8,116367521,1,9,11497771
2019,2,116367521,0.2,1,11497770
2019,4,116367592,0.8,9,11497779
2019,8,116358440,1,9,11487947
2019,14,116367647,5,9,11502539
2019,1,116358572,1,1,11487962
2019,1,116358711,4,1,11502543
2019,4,116368091,0.4,1,11497816
2019,2,116382868,26,1,11498279
2019,4,116382868,1070,9,11498280
2019,2,116382870,101.7,1,11498281
2019,16,116382881,13,9,11498284
2019,5,116382882,350,1,11498285
2019,8,116382882,17,9,11498286
2019,8,116382885,5.3,1,11498287
2019,1,116382886,1,1,11498288
2019,2,116382895,1,11,11498289
2019,1,116382899,2.7,1,11498293
2019,5,116382933,210,1,11498299
2019,8,116382933,50,9,11498300
2019,16,116382935,1,11,11498302
2019,1,116382939,0.2,1,11498303
2019,8,116382942,2,1,11498304
2019,1,116356718,1,1,11502489
2019,13,116356718,1,9,11487772
2019,5,116366475,591,1,11497630
2019,13,116357415,2,9,11497631
2019,5,116357519,268.005,1,11497640
2019,1,116366696,0.3,1,11497653
2019,2,116357694,1.3,1,11497673
2019,16,116357694,14,9,11487856
2019,1,116357725,0.25,1,11497679
2019,16,116357794,3,9,11497690
2019,4,116357794,1,9,11497689
2019,8,116366978,11,9,11487872
2019,5,116367030,0.6,3,11502530
2019,1,116358155,0.3,1,11487920
2019,16,116370198,1,1,11487924
2019,2,116367510,0.004,1,11497764
2019,1,116367510,0.2,1,11497763
2019,15,116367510,31,9,11497765
2019,1,116367570,1,9,11487940
2019,17,116367634,1,11,11487951
2019,2,116358602,2.3,1,11497794
2019,4,116370554,3.5,9,11502558
2019,4,116359393,20,9,11502567
2019,4,116359409,0.1,3,11488006
2019,2,116359409,0.5,3,11488005
2019,1,116368804,16.8,1,11488007
2019,8,116368804,0.006,1,11497850
2019,8,116370674,0.004,1,11502572
2019,2,116369042,0.3,1,11488034
2019,1,116370754,0.2,1,11502587
2019,16,116370767,3.5,9,11488054
2019,8,116370767,0.2,1,11502588
2019,2,116374677,0.9,1,11488059
2019,1,116374711,0.2,1,11488066
2019,4,116374766,2,9,11497924
2019,2,116374780,2,9,11488084
2019,1,116369289,0.4,1,11497954
2019,8,116369311,9.8,1,11497958
2019,8,116369473,10,9,11488109
2019,4,116379562,16,1,11497993
2019,4,116379568,10,1,11497997
2019,2,116379568,3,1,11488120
2019,5,116370893,1,11,11497999
2019,1,116379629,0.7,1,11498004
2019,4,116375042,1,1,11498008
2019,4,116369731,1,11,11497532
2019,1,116356846,20,1,11487784
2019,11,116369773,3,4,11502498
2019,12,116357143,1,1,11497593
2019,16,116357149,21.8,1,11487808
2019,17,116366024,6,9,11497597
2019,4,116366024,2,9,11497596
2019,1,116358883,1,1,11487977
2019,8,116368604,1,1,11502557
2019,4,116368868,0.006,1,11497862
2019,16,116369039,1.002,1,11502580
2019,4,116369173,3,9,11497919
2019,1,116369173,1,9,11497918
2019,2,116374720,4.6,8,11488070
2019,5,116374744,192.008,1,11502595
2019,1,116370818,0.6,1,11497925
2019,1,116374800,2,9,11497939
2019,1,116374822,3,1,11488092
2019,5,116374843,98.9,1,11488097
2019,4,116369332,4.085,1,11488100
2019,8,116369447,9,9,11497971
2019,15,116369501,10,9,11488111
2019,1,116379566,1,9,11497995
2019,8,116379566,1,9,11497996
2019,4,116370913,1,1,11498005
2019,8,116379670,1,9,11498009
2019,5,116375688,1,4,11502626
2019,8,116371206,8,9,11502630
2019,2,116371257,6,1,11498068
2019,5,116376395,30,9,11488225
2019,1,116376664,25,1,11498129
2019,5,116376664,4,9,11498130
2019,5,116376717,8.45,1,11502665
2019,12,116371641,1,11,11488255
2019,17,116364790,1,9,11497492
2019,8,116356615,7,1,11497506
2019,8,116365040,6,9,11497510
2019,16,116365259,22,9,11497523
2019,16,116356839,1.7,1,11497533
2019,12,116365591,46,9,11497558
2019,4,116365607,8,1,11487795
2019,8,116366797,5,9,11497663
2019,2,116357721,3.32,1,11497676
2019,18,116357721,,,11497678
2019,12,116357721,8,9,11497677
2019,1,116370044,1,1,11502521
2019,1,116358500,1,1,11497786
2019,2,116358507,2,1,11487955
2019,4,116358507,500,1,11487956
2019,5,116364717,1,7,11497486
2019,1,116366197,8,1,11497608
